source,target,probability_mean,probability_std,numeric_score_target,known_positive,source_type,target_type,score_final,symbolic_confidence,sym_base_score,path_length,sym_category,neurosymbolic_score
RF_GE_STash,Level_Up,0.21315162155532982,0.16962944922215006,1.0,False,ReferenceKey,Level,0.37052129724426386,0.2845857219386791,0.3333333333333333,3,indirect,0.2595837868045069
_:b256,Level_Up,0.3493364043326079,0.08000198538597963,1.0,False,ClassAtom,Level,0.47946912346608633,0.211218420084823,0.16666666666666666,6,indirect,0.2595597145715477
_:b116,Tiny_stash,0.34484675072296295,0.14362469251382207,0.0415518252487452,False,DatavaluedPropertyAtom,Reward,0.28418776562811937,0.21355130984267473,0.16666666666666666,6,indirect,0.2595047141507756
_:b125,Tiny_stash,0.34484675072296295,0.14362469251382207,0.0415518252487452,False,DatavaluedPropertyAtom,Reward,0.28418776562811937,0.21355130984267473,0.16666666666666666,6,indirect,0.2595047141507756
_:b142,bonusPoints,0.08771412053785947,0.16410136104928527,0.0,False,IndividualPropertyAtom,BonusPoints,0.07017129643028758,0.3518913020380473,0.5,2,indirect,0.2594292885129815
_:b224,bonusPoints,0.08771412053785947,0.16410136104928527,0.0,False,IndividualPropertyAtom,BonusPoints,0.07017129643028758,0.3518913020380473,0.5,2,indirect,0.2594292885129815
_:b213,bonusPoints,0.08771412053785947,0.16410136104928527,0.0,False,IndividualPropertyAtom,BonusPoints,0.07017129643028758,0.3518913020380473,0.5,2,indirect,0.2594292885129815
_:b131,bonusPoints,0.08771412053785947,0.16410136104928527,0.0,False,IndividualPropertyAtom,BonusPoints,0.07017129643028758,0.3518913020380473,0.5,2,indirect,0.2594292885129815
_:b147,Level_Up,0.3442196816208227,0.08352536060321174,1.0,False,ClassAtom,Level,0.4753757452966582,0.21357377189840518,0.16666666666666666,6,indirect,0.2592998403012513
_:b229,Level_Up,0.34421966969989376,0.08352533957421607,1.0,False,ClassAtom,Level,0.47537573575991504,0.21357377189840518,0.16666666666666666,6,indirect,0.25929983612892615
_:b136,Level_Up,0.34421966969989376,0.08352533957421607,1.0,False,ClassAtom,Level,0.47537573575991504,0.21357377189840518,0.16666666666666666,6,indirect,0.25929983612892615
_:b218,Level_Up,0.34421966969989376,0.08352533957421607,1.0,False,ClassAtom,Level,0.47537573575991504,0.21357377189840518,0.16666666666666666,6,indirect,0.25929983612892615
_:b153,Level_Up,0.3442196398975714,0.0835252870017409,1.0,False,ClassAtom,Level,0.4753757119180571,0.21357377189840518,0.16666666666666666,6,indirect,0.25929982569811333
_:b151,bonusPoints,0.08702347733833043,0.16440818455971284,0.0,False,IndividualPropertyAtom,BonusPoints,0.06961878187066435,0.3518913020380473,0.5,2,indirect,0.2591875633931464
_:b216,bonusPoints,0.08702347733833043,0.16440818455971284,0.0,False,IndividualPropertyAtom,BonusPoints,0.06961878187066435,0.3518913020380473,0.5,2,indirect,0.2591875633931464
_:b134,bonusPoints,0.08702347733833043,0.16440818455971284,0.0,False,IndividualPropertyAtom,BonusPoints,0.06961878187066435,0.3518913020380473,0.5,2,indirect,0.2591875633931464
_:b227,bonusPoints,0.08702347733833043,0.16440818455971284,0.0,False,IndividualPropertyAtom,BonusPoints,0.06961878187066435,0.3518913020380473,0.5,2,indirect,0.2591875633931464
_:b145,bonusPoints,0.08702347733833043,0.16440818455971284,0.0,False,IndividualPropertyAtom,BonusPoints,0.06961878187066435,0.3518913020380473,0.5,2,indirect,0.2591875633931464
RF_GE_BloackGame,Level_Up,0.21315162155532982,0.16962944922215006,1.0,False,ReferenceKey,Level,0.37052129724426386,0.28050168463799435,0.3333333333333333,3,indirect,0.2569291625590618
RFK_L1_R2,Level_Up,0.20450196126033754,0.16992707324099623,1.0,False,ReferenceKey,Level,0.36360156900827006,0.2845981166003977,0.3333333333333333,3,indirect,0.25656446223137663
_:b103,Level_Up,0.2913763371869359,0.10305123593239178,1.0,False,AtomList,Level,0.43310106974954876,0.23764009650030077,0.2,5,indirect,0.2564477807406231
_:b259,Level_Up,0.29136463566598647,0.1030554399554499,1.0,False,AtomList,Level,0.4330917085327892,0.23764009650030077,0.2,5,indirect,0.25644368520829075
JavaVariables,Level_Up,0.20661520018668705,0.16609201394495315,1.0,False,IndexKey,Level,0.3652921601493497,0.2830274331655493,0.3333333333333333,3,indirect,0.2562831516229475
_:b228,Level_Up,0.2904957355527847,0.1033150318293516,1.0,False,AtomList,Level,0.4323965884422278,0.23764009650030077,0.2,5,indirect,0.2561395701686701
_:b152,Level_Up,0.2904957355527847,0.1033150318293516,1.0,False,AtomList,Level,0.4323965884422278,0.23764009650030077,0.2,5,indirect,0.2561395701686701
_:b146,Level_Up,0.2904957355527847,0.1033150318293516,1.0,False,AtomList,Level,0.4323965884422278,0.23764009650030077,0.2,5,indirect,0.2561395701686701
_:b135,Level_Up,0.2904957355527847,0.1033150318293516,1.0,False,AtomList,Level,0.4323965884422278,0.23764009650030077,0.2,5,indirect,0.2561395701686701
_:b217,Level_Up,0.2904957355527847,0.1033150318293516,1.0,False,AtomList,Level,0.4323965884422278,0.23764009650030077,0.2,5,indirect,0.2561395701686701
_:b272,Level_Up,0.2898601107879385,0.1042087851022856,1.0,False,AtomList,Level,0.43188808863035083,0.23764009650030077,0.2,5,indirect,0.25591710150097396
JavaMultiInheritance,Level_Up,0.20458021012056596,0.16692167489724707,1.0,False,IndexKey,Level,0.3636641680964528,0.2830003688725562,0.3333333333333333,3,indirect,0.2555533133093596
taskJavaBasics,Level_Up,0.20464833889269723,0.1670899009355821,1.0,False,IndexKey,Level,0.3637186711141578,0.2828574205939455,0.3333333333333333,3,indirect,0.2554842419985086
_:b194,Level_Up,0.28700159503391487,0.1066670931575396,1.0,False,AtomList,Level,0.42960127602713194,0.23764009650030077,0.2,5,indirect,0.2549166209870657
_:b225,Level_Up,0.2869430651504343,0.10668495730492461,1.0,False,AtomList,Level,0.42955445212034743,0.23764009650030077,0.2,5,indirect,0.2548961355278475
_:b123,Level_Up,0.2869430651504343,0.10668495730492461,1.0,False,AtomList,Level,0.42955445212034743,0.23764009650030077,0.2,5,indirect,0.2548961355278475
_:b172,Level_Up,0.2869430651504343,0.10668495730492461,1.0,False,AtomList,Level,0.42955445212034743,0.23764009650030077,0.2,5,indirect,0.2548961355278475
_:b161,Level_Up,0.2869430651504343,0.10668495730492461,1.0,False,AtomList,Level,0.42955445212034743,0.23764009650030077,0.2,5,indirect,0.2548961355278475
_:b143,Level_Up,0.2869430651504343,0.10668495730492461,1.0,False,AtomList,Level,0.42955445212034743,0.23764009650030077,0.2,5,indirect,0.2548961355278475
_:b132,Level_Up,0.2869430651504343,0.10668495730492461,1.0,False,AtomList,Level,0.42955445212034743,0.23764009650030077,0.2,5,indirect,0.2548961355278475
_:b183,Level_Up,0.2869430651504343,0.10668495730492461,1.0,False,AtomList,Level,0.42955445212034743,0.23764009650030077,0.2,5,indirect,0.2548961355278475
_:b281,Level_Up,0.2869430651504343,0.10668495730492461,1.0,False,AtomList,Level,0.42955445212034743,0.23764009650030077,0.2,5,indirect,0.2548961355278475
_:b214,Level_Up,0.2869430651504343,0.10668495730492461,1.0,False,AtomList,Level,0.42955445212034743,0.23764009650030077,0.2,5,indirect,0.2548961355278475
_:b205,Level_Up,0.2869430651504343,0.10668495730492461,1.0,False,AtomList,Level,0.42955445212034743,0.23764009650030077,0.2,5,indirect,0.2548961355278475
_:b114,Level_Up,0.2869430651504343,0.10668495730492461,1.0,False,AtomList,Level,0.42955445212034743,0.23764009650030077,0.2,5,indirect,0.2548961355278475
_:b80,Level_Up,0.2869430651504343,0.10668495730492461,1.0,False,AtomList,Level,0.42955445212034743,0.23764009650030077,0.2,5,indirect,0.2548961355278475
SpatialThing,Tiny_stash,0.561966517003513,0.3113779525227668,0.0415518252487452,False,unknown,Reward,0.4578835786525594,0.08939130203804733,0.125,8,indirect,0.2547926272759603
RFK_L4_R4,Level_Up,0.20513872702475414,0.16957285658846152,1.0,False,ReferenceKey,Level,0.3641109816198033,0.2806595129856765,0.3333333333333333,3,indirect,0.25422723789935364
Learner,Tiny_stash,0.5778716526874657,0.29463334969110694,0.0415518252487452,False,unknown,Reward,0.47060768719972157,0.0796690798158251,0.1111111111111111,9,indirect,0.2540399803208993
RFK_L4_R2,Level_Up,0.20463655562721345,0.16985212180197104,1.0,False,ReferenceKey,Level,0.3637092445017708,0.2806222131974728,0.3333333333333333,3,indirect,0.25402723304788205
_:b174,Level_Up,0.3254299410629324,0.10235655253690408,1.0,False,unknown,Level,0.4603439528503459,0.21358985357974888,0.16666666666666666,6,indirect,0.2527338841988631
leçon 2 du cours Programmation Orientée Objet,Stash,0.1958055032173442,0.16824177656660408,0.9172442572270822,False,unknown,Reward,0.3400932540192918,0.2815415773311545,0.3333333333333333,3,indirect,0.2515339513913209
RF_GE_BloackGame,Stash,0.18152555830166958,0.18049428078438312,0.9172442572270822,False,ReferenceKey,Reward,0.32866929808675216,0.28917106036131984,0.3333333333333333,3,indirect,0.25149513464044226
OOPTeachers,Stash,0.309271618504674,0.15319508039573224,0.9172442572270822,False,FreeGroup,Reward,0.43086614624915565,0.21923291628961883,0.25,4,indirect,0.25074646206488815
leçon 2 du cours Programmation Orientée Objet,Tiny_stash,0.1603712216262678,0.1739920154055827,0.0415518252487452,False,unknown,Reward,0.1366073423507633,0.2968358773295594,0.3333333333333333,3,indirect,0.24907324783340734
Creating_linked_screens,Stash,0.33353060967307047,0.19719067881159583,0.9172442572270822,False,GamifiedResource,Reward,0.45027333918387286,0.20353140603814984,0.2,5,indirect,0.24903112731037208
has_TotalCompletionHours,Level_Up,0.34932123173990254,0.13859374993478837,1.0,False,DatatypeProperty,Level,0.47945698539192205,0.19495905739282698,0.2,5,indirect,0.24898581841430345
has_Rating,Level_Up,0.34932123173990254,0.13859374993478837,1.0,False,DatatypeProperty,Level,0.47945698539192205,0.19495905739282698,0.2,5,indirect,0.24898581841430345
has_LearningPace,Level_Up,0.34932123173990254,0.13859374993478837,1.0,False,DatatypeProperty,Level,0.47945698539192205,0.19495905739282698,0.2,5,indirect,0.24898581841430345
has_TotalEnrollment,Level_Up,0.34932123173990254,0.13859374993478837,1.0,False,DatatypeProperty,Level,0.47945698539192205,0.19495905739282698,0.2,5,indirect,0.24898581841430345
has_TranslationLanguage,Level_Up,0.3493211900166512,0.13859370144608468,1.0,False,DatatypeProperty,Level,0.47945695201332095,0.19495905739282698,0.2,5,indirect,0.24898580381116547
has_TeachingLanguage,Level_Up,0.3493211900166512,0.13859370144608468,1.0,False,DatatypeProperty,Level,0.47945695201332095,0.19495905739282698,0.2,5,indirect,0.24898580381116547
LevelGE,BLockGame,0.1892396612906336,0.18020511328916727,0.12935257077791257,False,ReferenceKey,Badge,0.17726224318808942,0.2804814004266828,0.3333333333333333,3,indirect,0.24854679172906557
_:b283,Level_Up,0.3618535672111262,0.0736236651119597,1.0,False,List,Level,0.489482853768901,0.1870038084970246,0.16666666666666666,6,indirect,0.24820122404696016
_:b82,Level_Up,0.3618535672111262,0.0736236651119597,1.0,False,List,Level,0.489482853768901,0.1870038084970246,0.16666666666666666,6,indirect,0.24820122404696016
Events,BLockGame,0.33032318445654063,0.0993389526382705,0.12935257077791257,False,GamifiedResource,Badge,0.29012906172081504,0.20373600076191145,0.2,5,indirect,0.2480415150550317
_:b260,Level_Up,0.36127138747314247,0.07418125994576691,1.0,False,List,Level,0.489017109978514,0.18700418205524397,0.16666666666666666,6,indirect,0.24799770395150844
RFK_L1_R5,Stash,0.1714579348737345,0.1810698100851495,0.9172442572270822,False,ReferenceKey,Reward,0.3206151993444041,0.28921074158317195,0.3333333333333333,3,indirect,0.24799725923486884
_:b139,Level_Up,0.31121773987303697,0.09587087354103312,1.0,False,AtomList,Level,0.4489741918984296,0.21357377189840518,0.16666666666666666,6,indirect,0.2477491606895263
_:b128,Level_Up,0.31121773987303697,0.09587087354103312,1.0,False,AtomList,Level,0.4489741918984296,0.21357377189840518,0.16666666666666666,6,indirect,0.2477491606895263
_:b221,Level_Up,0.31121773987303697,0.09587087354103312,1.0,False,AtomList,Level,0.4489741918984296,0.21357377189840518,0.16666666666666666,6,indirect,0.2477491606895263
_:b149,Level_Up,0.31121773987303697,0.09587087354103312,1.0,False,AtomList,Level,0.4489741918984296,0.21357377189840518,0.16666666666666666,6,indirect,0.2477491606895263
_:b210,Level_Up,0.31121773987303697,0.09587087354103312,1.0,False,AtomList,Level,0.4489741918984296,0.21357377189840518,0.16666666666666666,6,indirect,0.2477491606895263
_:b26,Level_Up,0.3090565213919169,0.08933550950527194,1.0,False,unknown,Level,0.44724521711353354,0.21361775464315336,0.16666666666666666,6,indirect,0.24702132300522062
Knowledge,Tiny_stash,0.5720697414536786,0.3091580351046624,0.0415518252487452,False,Class,Reward,0.46596615821269194,0.07189130203804733,0.1,10,indirect,0.24695375583351828
_:b32,Level_Up,0.30871328679734555,0.08950978345918542,1.0,False,unknown,Level,0.44697062943787647,0.21361545352452205,0.16666666666666666,6,indirect,0.24689969517001029
Audience_A,Stash,0.27374112170440845,0.16130779976468906,0.9172442572270822,False,Audience,Reward,0.40244174880894323,0.232420458649305,0.25,4,indirect,0.2468826907185912
_:b38,Level_Up,0.30856751097618984,0.08958416879171556,1.0,False,unknown,Level,0.4468540087809519,0.21361445985965855,0.16666666666666666,6,indirect,0.2468480277504445
_:b44,Level_Up,0.3085055631854007,0.08961587533989668,1.0,False,unknown,Level,0.4468044505483206,0.21361404147445284,0.16666666666666666,6,indirect,0.24682607407328458
_:b49,Level_Up,0.30847921761536423,0.08962934484186337,1.0,False,unknown,Level,0.4467833740922914,0.21361388458000072,0.16666666666666666,6,indirect,0.24681675114237794
JavaStrings,Stash,0.1791523226468431,0.18263743645878333,0.9172442572270822,False,IndexKey,Reward,0.32677070956289095,0.28298374241880925,0.3333333333333333,3,indirect,0.2466427454986211
_:b53,Level_Up,0.30787575141532,0.09011044791409983,1.0,False,unknown,Level,0.446300601132256,0.21360530768328406,0.16666666666666666,6,indirect,0.24659996298949663
_:b19,Level_Up,0.30787575141532,0.09011044791409983,1.0,False,unknown,Level,0.446300601132256,0.21360530768328406,0.16666666666666666,6,indirect,0.24659996298949663
JavaIf,Stash,0.17905330663629598,0.18267127926277552,0.9172442572270822,False,IndexKey,Reward,0.32669149675445325,0.28296766073746554,0.3333333333333333,3,indirect,0.2465976368020562
_:b21,Level_Up,0.3073145314895524,0.09041241507055273,1.0,False,unknown,Level,0.44585162519164195,0.21360148991828215,0.16666666666666666,6,indirect,0.24640105446822674
RFK_L1_R1,Stash,0.1753028948512696,0.1800451228615795,0.9172442572270822,False,ReferenceKey,Reward,0.3236911673264321,0.28464026890987093,0.3333333333333333,3,indirect,0.24637218798936045
_:b185,Level_Up,0.3036051420247685,0.09188608011581786,1.0,False,unknown,Level,0.44288411361981483,0.21358985357974888,0.16666666666666666,6,indirect,0.24509520453550576
_:b37,Level_Up,0.3031429252231825,0.09200661144696701,1.0,False,unknown,Level,0.442514340178546,0.21359126562981812,0.16666666666666666,6,indirect,0.24493434648749562
_:b188,Level_Up,0.3031777694741127,0.1252756013615285,1.0,False,Imp,Level,0.4425422155792902,0.2135565658068212,0.16666666666666666,6,indirect,0.24492398709037322
_:b105,Level_Up,0.3030176100673943,0.0920711422525014,1.0,False,unknown,Level,0.44241408805391547,0.21359040271033136,0.16666666666666666,6,indirect,0.2448899252853034
RFK_L1_R6,Tiny_stash,0.28335618532462037,0.18332175986766142,0.0415518252487452,False,ReferenceKey,Reward,0.23499531330944537,0.223133435851408,0.25,4,indirect,0.24421139816703233
3.16.0,Stash,0.16898735525396394,0.168065538867234,0.9172442572270822,False,unknown,Reward,0.3186387356485876,0.2845767005076814,0.3333333333333333,3,indirect,0.24412042966888028
has_URL,Level_Up,0.5313569778256975,0.142915616995199,1.0,False,DatatypeProperty,Level,0.625085582260558,0.08939130203804733,0.125,8,indirect,0.24407928856372488
hasInputPole,Level_Up,0.5308128286505737,0.1424624793787308,1.0,False,ObjectProperty,Level,0.6246502629204589,0.08939130203804733,0.125,8,indirect,0.24388883635243155
hasPerceptionPole,Level_Up,0.5308128107691802,0.14246248852270596,1.0,False,ObjectProperty,Level,0.6246502486153442,0.08939130203804733,0.125,8,indirect,0.24388883009394383
Adam,Stash,0.26495519841495496,0.17717430713110677,0.9172442572270822,False,Teacher,Reward,0.3954130101773804,0.232420458649305,0.25,4,indirect,0.24380761756728248
_:b164,Level_Up,0.3298194036558584,0.10818566878282622,1.0,False,unknown,Level,0.46385552292468674,0.19681855549718713,0.2,5,indirect,0.24336885235272207
_:b73,Level_Up,0.3477022071961234,0.08078714535796779,1.0,False,ClassAtom,Level,0.4781617657568987,0.18697627725625732,0.16666666666666666,6,indirect,0.24323035273521043
_:b285,Level_Up,0.3477022071961234,0.08078714535796779,1.0,False,ClassAtom,Level,0.4781617657568987,0.18697627725625732,0.16666666666666666,6,indirect,0.24323035273521043
_:b84,Level_Up,0.3477022071961234,0.08078714535796779,1.0,False,ClassAtom,Level,0.4781617657568987,0.18697627725625732,0.16666666666666666,6,indirect,0.24323035273521043
taskJavaBasics,Stash,0.17891194738597332,0.18271970276939817,0.9172442572270822,False,IndexKey,Reward,0.32657840935419513,0.2778129588853004,0.3333333333333333,3,indirect,0.24319760486053593
Participation,Stash,0.30293668284130076,0.12057182655740808,0.9172442572270822,False,NamedIndividual,Reward,0.42579819771845706,0.2109959982289377,0.25,4,indirect,0.24317523784326478
startingPage,Tiny_stash,0.5027984603859167,0.16074394759661115,0.0415518252487452,False,AnnotationProperty,Reward,0.4105491333584824,0.10189130203804733,0.14285714285714285,7,indirect,0.24220880745980158
hasKnowledge,Level_Up,0.5433017282669436,0.1415988806621747,1.0,False,TransitiveProperty,Level,0.6346413826135548,0.0796690798158251,0.1111111111111111,9,indirect,0.24194050677371653
hasGamificationExperience,Level_Up,0.5427643677837886,0.14115123890623604,1.0,False,ObjectProperty,Level,0.6342114942270309,0.0796690798158251,0.1111111111111111,9,indirect,0.2417524306046123
_:b257,Level_Up,0.29011325388036374,0.09944830559655074,1.0,False,AtomList,Level,0.43209060310429104,0.21359016736865316,0.16666666666666666,6,indirect,0.24037324764775186
OOPTeachers,Tiny_stash,0.27987648780779073,0.1901879797541649,0.0415518252487452,False,FreeGroup,Reward,0.23221155529598164,0.21906775582421992,0.25,4,indirect,0.2403508120184697
_:b101,Level_Up,0.28947411694128167,0.09998614890574266,1.0,False,AtomList,Level,0.4315792935530254,0.213590376561256,0.16666666666666666,6,indirect,0.24014968569426498
_:b192,Level_Up,0.28873304306019293,0.10017449670880335,1.0,False,AtomList,Level,0.4309864344481544,0.21358428382669814,0.16666666666666666,6,indirect,0.2398863495584213
_:b121,Level_Up,0.2885955497346134,0.10022289242371002,1.0,False,AtomList,Level,0.43087643978769075,0.21358334245998534,0.16666666666666666,6,indirect,0.23983761500610515
_:b203,Level_Up,0.2885955497346134,0.10022289242371002,1.0,False,AtomList,Level,0.43087643978769075,0.21358334245998534,0.16666666666666666,6,indirect,0.23983761500610515
_:b112,Level_Up,0.2885955497346134,0.10022289242371002,1.0,False,AtomList,Level,0.43087643978769075,0.21358334245998534,0.16666666666666666,6,indirect,0.23983761500610515
_:b141,Level_Up,0.2885955378136844,0.10022286662791316,1.0,False,AtomList,Level,0.4308764302509476,0.21358334245998534,0.16666666666666666,6,indirect,0.23983761083378002
_:b130,Level_Up,0.2885955378136844,0.10022286662791316,1.0,False,AtomList,Level,0.4308764302509476,0.21358334245998534,0.16666666666666666,6,indirect,0.23983761083378002
_:b159,Level_Up,0.2885955378136844,0.10022286662791316,1.0,False,AtomList,Level,0.4308764302509476,0.21358334245998534,0.16666666666666666,6,indirect,0.23983761083378002
_:b78,Level_Up,0.2885955378136844,0.10022286662791316,1.0,False,AtomList,Level,0.4308764302509476,0.21358334245998534,0.16666666666666666,6,indirect,0.23983761083378002
_:b67,Level_Up,0.2885955378136844,0.10022286662791316,1.0,False,AtomList,Level,0.4308764302509476,0.21358334245998534,0.16666666666666666,6,indirect,0.23983761083378002
_:b170,Level_Up,0.2885955378136844,0.10022286662791316,1.0,False,AtomList,Level,0.4308764302509476,0.21358334245998534,0.16666666666666666,6,indirect,0.23983761083378002
_:b223,Level_Up,0.2885955378136844,0.10022286662791316,1.0,False,AtomList,Level,0.4308764302509476,0.21358334245998534,0.16666666666666666,6,indirect,0.23983761083378002
_:b279,Level_Up,0.2885955378136844,0.10022286662791316,1.0,False,AtomList,Level,0.4308764302509476,0.21358334245998534,0.16666666666666666,6,indirect,0.23983761083378002
_:b181,Level_Up,0.2885955378136844,0.10022286662791316,1.0,False,AtomList,Level,0.4308764302509476,0.21358334245998534,0.16666666666666666,6,indirect,0.23983761083378002
_:b212,Level_Up,0.2885955378136844,0.10022286662791316,1.0,False,AtomList,Level,0.4308764302509476,0.21358334245998534,0.16666666666666666,6,indirect,0.23983761083378002
Person,bonusPoints,0.49497893897486767,0.14793145933879415,0.0,False,unknown,BonusPoints,0.39598315117989413,0.10189130203804733,0.14285714285714285,7,indirect,0.23947197496593445
_:b69,Level_Up,0.2869430651504343,0.10668495730492461,1.0,False,AtomList,Level,0.42955445212034743,0.21356214776277377,0.2,5,indirect,0.23924546884845493
Audience,BLockGame,0.34004520283080214,0.21825493831450618,0.12935257077791257,False,Class,Badge,0.2979066764202242,0.18468302202548034,0.16666666666666666,6,indirect,0.23905978530734295
Audience_A,Tiny_stash,0.22778469395761997,0.1579815996801397,0.0415518252487452,False,Audience,Reward,0.19053812021584504,0.24465589864802895,0.25,4,indirect,0.2387509770063858
_:b270,Level_Up,0.2850437205829975,0.10378236687292709,1.0,False,AtomList,Level,0.428034976466398,0.21358739556666545,0.16666666666666666,6,indirect,0.23859710932238165
_:b275,Tiny_stash,0.28450214333291485,0.11544061063655933,0.0415518252487452,False,Imp,Reward,0.23591207971608094,0.21355130984267473,0.16666666666666666,6,indirect,0.23838410156425877
_:b74,Tiny_stash,0.28450214333291485,0.11544061063655933,0.0415518252487452,False,Imp,Reward,0.23591207971608094,0.21355130984267473,0.16666666666666666,6,indirect,0.23838410156425877
_:b148,Tiny_stash,0.28450214333291485,0.11544061063655933,0.0415518252487452,False,Imp,Reward,0.23591207971608094,0.21355130984267473,0.16666666666666666,6,indirect,0.23838410156425877
_:b166,Tiny_stash,0.28450214333291485,0.11544061063655933,0.0415518252487452,False,Imp,Reward,0.23591207971608094,0.21355130984267473,0.16666666666666666,6,indirect,0.23838410156425877
_:b155,Tiny_stash,0.28450214333291485,0.11544061063655933,0.0415518252487452,False,Imp,Reward,0.23591207971608094,0.21355130984267473,0.16666666666666666,6,indirect,0.23838410156425877
_:b264,Tiny_stash,0.28450214333291485,0.11544061063655933,0.0415518252487452,False,Imp,Reward,0.23591207971608094,0.21355130984267473,0.16666666666666666,6,indirect,0.23838410156425877
_:b63,Tiny_stash,0.28450214333291485,0.11544061063655933,0.0415518252487452,False,Imp,Reward,0.23591207971608094,0.21355130984267473,0.16666666666666666,6,indirect,0.23838410156425877
_:b117,Tiny_stash,0.28450214333291485,0.11544061063655933,0.0415518252487452,False,Imp,Reward,0.23591207971608094,0.21355130984267473,0.16666666666666666,6,indirect,0.23838410156425877
_:b85,Tiny_stash,0.28450214333291485,0.11544061063655933,0.0415518252487452,False,Imp,Reward,0.23591207971608094,0.21355130984267473,0.16666666666666666,6,indirect,0.23838410156425877
_:b108,Tiny_stash,0.28450214333291485,0.11544061063655933,0.0415518252487452,False,Imp,Reward,0.23591207971608094,0.21355130984267473,0.16666666666666666,6,indirect,0.23838410156425877
_:b245,Tiny_stash,0.28450214333291485,0.11544061063655933,0.0415518252487452,False,Imp,Reward,0.23591207971608094,0.21355130984267473,0.16666666666666666,6,indirect,0.23838410156425877
_:b199,Tiny_stash,0.28450214333291485,0.11544061063655933,0.0415518252487452,False,Imp,Reward,0.23591207971608094,0.21355130984267473,0.16666666666666666,6,indirect,0.23838410156425877
_:b177,Tiny_stash,0.28450214333291485,0.11544061063655933,0.0415518252487452,False,Imp,Reward,0.23591207971608094,0.21355130984267473,0.16666666666666666,6,indirect,0.23838410156425877
_:b208,Level_Up,0.4915473312208932,0.12394137380222504,1.0,False,Imp,Level,0.5932378649767146,0.10189130203804733,0.14285714285714285,7,indirect,0.2382709122520434
_:b137,Level_Up,0.4915473312208932,0.12394137380222504,1.0,False,Imp,Level,0.5932378649767146,0.10189130203804733,0.14285714285714285,7,indirect,0.2382709122520434
_:b219,Level_Up,0.4915473312208932,0.12394137380222504,1.0,False,Imp,Level,0.5932378649767146,0.10189130203804733,0.14285714285714285,7,indirect,0.2382709122520434
_:b126,Level_Up,0.4915473312208932,0.12394137380222504,1.0,False,Imp,Level,0.5932378649767146,0.10189130203804733,0.14285714285714285,7,indirect,0.2382709122520434
RFK_L1_R3,BLockGame,0.1290973164154814,0.1925794066738799,0.12935257077791257,False,ReferenceKey,Badge,0.12914836728796764,0.2967967844619028,0.3333333333333333,3,indirect,0.23810197064565528
hasUnderstandingPole,Level_Up,0.5308128107691802,0.14246248852270596,1.0,False,ObjectProperty,Level,0.6246502486153442,0.0796690798158251,0.1111111111111111,9,indirect,0.23756938564949936
hasProcessingPole,Level_Up,0.5308128107691802,0.14246248852270596,1.0,False,ObjectProperty,Level,0.6246502486153442,0.0796690798158251,0.1111111111111111,9,indirect,0.23756938564949936
Beginner,Level_Up,0.24444696767469987,0.13826400511979486,1.0,False,GamificationExperience,Level,0.3955575741397599,0.23227459910697135,0.25,4,indirect,0.23653492810567633
bonus material for lesson 1 java basics,Level_Up,0.12456536094698585,0.16190810436213307,1.0,False,unknown,Level,0.2996522887575887,0.29671997155304564,0.3333333333333333,3,indirect,0.23646585784092472
Lesson,BLockGame,0.33113852349549855,0.1963741082090761,0.12935257077791257,False,unknown,Badge,0.29078133295198133,0.18468302202548034,0.16666666666666666,6,indirect,0.23594244753998672
leçon 2 du cours Programmation Orientée Objet,BLockGame,0.15071900895955098,0.18076611110196247,0.12935257077791257,False,unknown,Badge,0.1464457213232233,0.28153128113273324,0.3333333333333333,3,indirect,0.23574698587211945
Space,Stash,0.5065346223869706,0.05261654328808076,0.9172442572270822,False,unknown,Reward,0.5886765493549929,0.08939130203804733,0.125,8,indirect,0.23539146416017045
containsGameElement,Motrain,0.5606296674152584,0.17484103487374633,0.0,False,TransitiveProperty,GameElementResource,0.44850373393220677,0.060224635371380675,0.08333333333333333,12,indirect,0.23536639658673789
_:b235,Level_Up,0.3031777575531837,0.1252755824585814,1.0,False,Imp,Level,0.442542206042547,0.19780280694261151,0.16666666666666666,6,indirect,0.2346840396563118
_:b230,Level_Up,0.3031777575531837,0.1252755824585814,1.0,False,Imp,Level,0.442542206042547,0.19780280694261151,0.16666666666666666,6,indirect,0.2346840396563118
RF_GE_STash,BLockGame,0.13280920043316544,0.1925021625973672,0.12935257077791257,False,ReferenceKey,Badge,0.13211787450211487,0.28913128108043507,0.3333333333333333,3,indirect,0.23441855285389068
_:b175,Level_Up,0.3298194036558584,0.10818566878282622,1.0,False,unknown,Level,0.46385552292468674,0.1826300875851301,0.2,5,indirect,0.234146348209885
leçon 4 du cours Programmation Orientée Objet,Level_Up,0.11703091681461324,0.15831175439979425,1.0,False,unknown,Level,0.2936247334516906,0.296994765648689,0.3333333333333333,3,indirect,0.23400741855676246
lesson 4 for the course Object Oriented Programming,Level_Up,0.11703091681461324,0.15831175439979425,1.0,False,unknown,Level,0.2936247334516906,0.296994765648689,0.3333333333333333,3,indirect,0.23400741855676246
o,Motrain,0.5335559098642573,0.15800800632815923,0.0,False,Variable,GameElementResource,0.4268447278914058,0.07189130203804733,0.1,10,indirect,0.23347391477722082
